key_instructions.keys,key_instructions.rt,mouse_fixation_2.x,mouse_fixation_2.y,mouse_fixation_2.leftButton,mouse_fixation_2.midButton,mouse_fixation_2.rightButton,mouse_fixation_2.clicked_name,mouse_sentence_2.x,mouse_sentence_2.y,mouse_sentence_2.leftButton,mouse_sentence_2.midButton,mouse_sentence_2.rightButton,mouse_sentence_2.clicked_name,correct,target_position,distractor_position,mouse_x,mouse_y,mouse_time,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,list,item,emotion,tense,sentence,target_x,target_y,distract_x,distract_y,participant,condition,date,expName,psychopyVersion,OS,frameRate,key_instructions_2.keys,key_instructions_2.rt,mouse_fixation.x,mouse_fixation.y,mouse_fixation.leftButton,mouse_fixation.midButton,mouse_fixation.rightButton,mouse_fixation.clicked_name,mouse_sentence.x,mouse_sentence.y,mouse_sentence.leftButton,mouse_sentence.midButton,mouse_sentence.rightButton,mouse_sentence.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
space,5.471445,-0.002192982,0.002741228,1,0,0,fixation,-0.002192982,0.002741228,1,0,0,text_sentence,1,"[-0.19,0.31]","[0.19,-0.31]","[-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.0021929824561403508,-0.013157894736842105,-0.049890350877192985,-0.0625,-0.07346491228070176,-0.09100877192982457,-0.10142543859649122,-0.10526315789473684,-0.12225877192982457,-0.12828947368421054,-0.1299342105263158,-0.1299342105263158,-0.13048245614035087,-0.13103070175438597,-0.13212719298245615,-0.13651315789473684,-0.14418859649122806,-0.14802631578947367,-0.14967105263157895,-0.15186403508771928,-0.15405701754385964,-0.16173245614035087,-0.16173245614035087,-0.17160087719298245,-0.20175438596491227,-0.20778508771929824,-0.21107456140350878,-0.21162280701754385,-0.21162280701754385,-0.20065789473684212,-0.1924342105263158,-0.18804824561403508,-0.18037280701754385,-0.17763157894736842,-0.17763157894736842,-0.17763157894736842,-0.17763157894736842,-0.17763157894736842,-0.17763157894736842]","[0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.0027412280701754384,0.029605263157894735,0.09923245614035088,0.11403508771929824,0.12609649122807018,0.1425438596491228,0.14967105263157895,0.15350877192982457,0.17489035087719298,0.18859649122807018,0.19517543859649122,0.19901315789473684,0.2012061403508772,0.20230263157894737,0.20339912280701755,0.20559210526315788,0.21271929824561403,0.22587719298245615,0.23300438596491227,0.2412280701754386,0.24561403508771928,0.2571271929824561,0.2571271929824561,0.26644736842105265,0.28728070175438597,0.29221491228070173,0.29660087719298245,0.29769736842105265,0.29989035087719296,0.30975877192982454,0.31359649122807015,0.3157894736842105,0.31853070175438597,0.3190789473684211,0.3190789473684211,0.3190789473684211,0.3190789473684211,0.3190789473684211,0.3190789473684211]","[0.001435000216588378,0.023830000078305602,0.030725000193342566,0.04738000012002885,0.06398500013165176,0.08083000010810792,0.09740500012412667,0.11469499999657273,0.13107500015757978,0.14747000019997358,0.16411500005051494,0.18094000010751188,0.1973700001835823,0.214210000121966,0.2314000001642853,0.24752000020816922,0.2643600001465529,0.2805800000205636,0.29765500011853874,0.31437000003643334,0.3313200001139194,0.34778000018559396,0.36416000011377037,0.3810450001619756,0.39764500013552606,0.4145150000695139,0.43144000018946826,0.4477150000166148,0.46485000010579824,0.48134500021114945,0.4976050001569092,0.5146000001113862,0.53125,0.5477700000628829,0.564455000218004,0.5810450001154095,0.6077400001231581,0.6147100001107901,0.6311149999964982,0.6476650000549853,0.6646650000475347,0.6814350001513958,0.6978349999990314,0.7145500001497567,0.7310950001701713,0.7479850000236183,0.7646750002168119,0.7812100001610816,0.7979650001507252,0.8149050001520663,0.8317600002046674,0.8485000000800937,0.8651450001634657,0.8813550001941621,0.8978350001852959,0.9147700001485646,0.9316100000869483,0.9481400002259761,0.9647200000472367,0.9812750001437962,0.9980800000485033,1.015055000083521,1.0429299999959767,1.0589500002097338,1.0649850000627339,1.0819900000933558,1.0984400000888854,1.1152450002264231,1.1319250001106411,1.1481800000183284,1.1651600000914186,1.1821800000034273,1.199205000186339,1.2259049999993294,1.2322649999987334,1.2480900001246482,1.2650300001259893,1.281870000064373,1.2988050000276417,1.3149250000715256,1.3320750000420958,1.3589650001376867,1.3651300000492483,1.3825500002130866,1.4090500001329929,1.415305000031367,1.431285000173375,1.4493200001306832,1.47652000002563,1.4933700000401586,1.5101450001820922,1.5272600001189858,1.5435800000559539,1.550895000109449,1.5765649999957532,1.5938600001391023,1.609500000020489,1.6266050001140684,1.64433000003919,1.6606850000098348,1.6768050000537187,1.6929550000932068,1.7102050001267344,1.727045000065118,1.7444300001952797,1.7602700002025813,1.7768850000575185,1.7943550001364201,1.8005250000860542,1.8161000001709908,1.8433550000190735,1.8612500000745058,1.8775750000495464,1.893320000031963,1.9101900001987815,1.9275550001766533,1.943520000204444,1.9594550000037998,1.9770750000607222,1.9957150002010167,2.0117100002244115,2.017015000106767,2.0321900001727045,2.0491450000554323,2.065540000097826]",-0.177631579,0.319078947,1,0,0,2.064195,target,0,0,0,0,1,prac,1,anxiety,past,I was up a height,-0.25,0.25,0.25,-0.25,R_1F9TQPqbOyuZQHj,A,2021-02-11_17h44.09.026,experiment,2020.2.6,Win32,60,,,,,,,,,,,,,,,,,,,
,,0.003837719,0.014254386,1,0,0,fixation,-0.076754386,0,1,0,0,text_sentence,1,"[-0.16,-0.16]","[0.16,0.16]","[-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.07675438596491228,-0.11951754385964912,-0.12445175438596491,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.14802631578947367]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18804824561403508,-0.18585526315789475,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.17269736842105263,-0.15405701754385964]","[0.0002500000409781933,0.011765000177547336,0.020155000034719706,0.03669500001706183,0.05359500017948449,0.07069000019691885,0.08704999997280538,0.10380500019527972,0.12021500011906028,0.13728500017896295,0.1537800000514835,0.17081500007770956,0.18738000001758337,0.20361500000581145,0.22070000017993152,0.2372950001154095,0.2538650000933558,0.27081999997608364,0.28721500001847744,0.30442499998025596,0.32069000019691885,0.33761500008404255,0.35391000006347895,0.3712049999739975,0.3965549999848008,0.40381500008516014,0.420285000000149,0.43738000001758337,0.45403000013902783,0.48036500019952655,0.48755000019446015,0.5038550000172108,0.5208850000053644,0.5373800001107156,0.5546000001486391,0.5709950001910329,0.587620000122115,0.6038850001059473,0.6210600000340492,0.6378200000617653,0.654100000159815,0.6709100001025945,0.6876100001391023,0.7041650000028312,0.7209900000598282,0.7377500000875443,0.7544800001196563,0.7707800001371652,0.787830000044778,0.8046399999875575,0.820890000090003,0.837569999974221,0.8542649999726564,0.8708900001365691,0.8878000001423061,0.9041450000368059,0.9206950000952929,0.9376400001347065,0.9543200000189245,0.971180000109598,0.9878950000274926,1.0045249999966472,1.0207899999804795,1.0465950001962483,1.0544500001706183,1.0709150000475347,1.0878149999771267,1.1042700000107288,1.1210950000677258,1.1380800001788884,1.1541300001554191,1.171749999979511,1.1987799999769777,1.2173850000835955,1.2304400000721216,1.2378000000026077,1.2544700000435114,1.2716149999760091,1.2971200000029057,1.3260100001934916,1.3586600001435727,1.3998750001192093,1.432570000179112,1.4824400001671165,1.4978200001642108,1.5154300001449883,1.5314450000878423,1.5484100000467151,1.5642850000876933,1.5807600000407547,1.5972200001124293,1.6143150001298636,1.6308399999979883,1.648845000192523,1.6642100000753999,1.6811150000430644,1.699565000133589]",-0.119517544,-0.188048246,1,0,0,1.153895,target,0,1,1,2,1,prac,3,depress,past,Below the surface was sadness ,-0.25,-0.25,0.25,0.25,R_1F9TQPqbOyuZQHj,A,2021-02-11_17h44.09.026,experiment,2020.2.6,Win32,60,,,,,,,,,,,,,,,,,,,
,,0.001096491,-0.004385965,1,0,0,fixation,0.001096491,-0.004385965,1,0,0,text_sentence,1,"[0.35,-0.15]","[-0.35,0.15]","[0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.08333333333333333,0.2275219298245614,0.2856359649122807,0.30153508771929827,0.30646929824561403,0.31524122807017546,0.3163377192982456,0.31743421052631576,0.3168859649122807,0.3168859649122807,0.31853070175438597,0.3305921052631579,0.3355263157894737,0.33881578947368424,0.3393640350877193,0.3393640350877193,0.3393640350877193,0.3393640350877193,0.34100877192982454,0.34210526315789475,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649,0.3432017543859649]","[-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.0043859649122807015,-0.030153508771929825,-0.11348684210526316,-0.15296052631578946,-0.16337719298245615,-0.1650219298245614,-0.16557017543859648,-0.16282894736842105,-0.15570175438596492,-0.15350877192982457,-0.15350877192982457,-0.15296052631578946,-0.15021929824561403,-0.14912280701754385,-0.14418859649122806,-0.13980263157894737,-0.13706140350877194,-0.13322368421052633,-0.13267543859649122,-0.13212719298245615,-0.13212719298245615,-0.13322368421052633,-0.13432017543859648,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13486842105263158,-0.13322368421052633,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122,-0.13267543859649122]","[0.0003199998755007982,0.024114999920129776,0.03277499997057021,0.0487750000320375,0.06580500002019107,0.08229500008746982,0.09916500002145767,0.11563999997451901,0.13265000004321337,0.14913500007241964,0.16587499994784594,0.1822150000371039,0.19906000001356006,0.21570500009693205,0.24169999989680946,0.24909000005573034,0.26563000003807247,0.2823999999091029,0.29899000003933907,0.3154899999499321,0.3321199999190867,0.3488849999848753,0.36605000006966293,0.38277500006370246,0.4081250000745058,0.41607500007376075,0.4323150001000613,0.4493150000926107,0.46589999995194376,0.4823499999474734,0.49936000001616776,0.5166849999222904,0.5329549999441952,0.5495849999133497,0.5663399999029934,0.582799999974668,0.5991950000170618,0.6160699999891222,0.6332699998747557,0.6500099999830127,0.6660599999595433,0.6829599998891354,0.6996800000779331,0.7157650000881404,0.7328049999196082,0.7494699999224395,0.766025000018999,0.7829350000247359,0.8001999999396503,0.8263499999884516,0.8447149998974055,0.8606700000818819,0.8678399999625981,0.8926450000144541,0.9090450000949204,0.9279950000345707,0.9422349999658763,0.9587199999950826,0.9673049999400973,0.9923399998806417,1.011214999947697,1.0273899999447167,1.0437650000676513,1.0594450000207871,1.0772599999327213,1.0924799998756498,1.110164999961853,1.1264150000642985,1.143279999960214,1.1600599999073893,1.1753799999132752,1.1923849999438971,1.1999150000046939,1.2165749999694526,1.2338600000366569,1.2507450000848621,1.2755599999800324,1.283460000064224,1.2996900000143796,1.3161249998956919,1.3333149999380112,1.350150000071153,1.367155000101775,1.3919450000394136,1.3998950000386685,1.4164299999829382,1.433214999968186,1.449904999928549,1.4666500000748783,1.483310000039637,1.500220000045374,1.5168449999764562,1.53332499996759,1.5500000000465661,1.5666199999395758,1.5864450000226498,1.6003900000359863,1.6167599998880178,1.633390000090003,1.6500399999786168,1.6667750000488013,1.683614999987185,1.699934999924153,1.716895000077784,1.7331650000996888,1.75016999989748,1.7667650000657886,1.783989999908954,1.8002500000875443,1.8165800001006573,1.8338550000917166,1.8502249999437481,1.8668949999846518,1.883780000032857,1.90019499999471,1.916925000026822,1.9339950000867248,1.9507849998772144,1.9669850000645965,1.9841149998828769,2.0005649998784065,2.017185000004247,2.033820000011474,2.050340000074357,2.0667999999132007,2.0835849998984486,2.10024999990128]",0.343201754,-0.132675439,1,0,0,2.10001,target,0,2,2,5,1,prac,6,neutral,present,He invested a lot in the relationship,0.25,-0.25,-0.25,0.25,R_1F9TQPqbOyuZQHj,A,2021-02-11_17h44.09.026,experiment,2020.2.6,Win32,60,,,,,,,,,,,,,,,,,,,
