key_instructions.keys,key_instructions.rt,mouse_fixation_2.x,mouse_fixation_2.y,mouse_fixation_2.leftButton,mouse_fixation_2.midButton,mouse_fixation_2.rightButton,mouse_fixation_2.clicked_name,mouse_sentence_2.x,mouse_sentence_2.y,mouse_sentence_2.leftButton,mouse_sentence_2.midButton,mouse_sentence_2.rightButton,mouse_sentence_2.clicked_name,correct,target_position,distractor_position,mouse_x,mouse_y,mouse_time,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,list,item,emotion,tense,sentence,target_x,target_y,distract_x,distract_y,participant,condition,date,expName,psychopyVersion,OS,frameRate,key_instructions_2.keys,key_instructions_2.rt,mouse_fixation.x,mouse_fixation.y,mouse_fixation.leftButton,mouse_fixation.midButton,mouse_fixation.rightButton,mouse_fixation.clicked_name,mouse_sentence.x,mouse_sentence.y,mouse_sentence.leftButton,mouse_sentence.midButton,mouse_sentence.rightButton,mouse_sentence.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
space,1.854875,-0.0078125,0.010416667,1,0,0,fixation,-0.016927083,0,1,0,0,text_sentence,1,"[-0.16,0.33999999999999997]","[0.16,-0.33999999999999997]","[-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.016927083333333332,-0.01953125,-0.028645833333333332,-0.14583333333333334,-0.20052083333333334,-0.20572916666666666,-0.20572916666666666,-0.21223958333333334,-0.21354166666666666,-0.2109375,-0.18880208333333334,-0.16536458333333334,-0.15364583333333334,-0.14973958333333334,-0.1484375,-0.1484375,-0.1484375,-0.1484375]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022135416666666668,0.2708333333333333,0.3684895833333333,0.3802083333333333,0.3802083333333333,0.40625,0.4127604166666667,0.4049479166666667,0.3815104166666667,0.3489583333333333,0.33203125,0.3268229166666667,0.3268229166666667,0.3255208333333333,0.3255208333333333,0.3255208333333333]","[0.0004099999787285924,0.05356999998912215,0.09084499999880791,0.12983499997062609,0.16934999998193234,0.208939999982249,0.2541600000113249,0.29031499999109656,0.3293249999987893,0.36877000000094995,0.40759499999694526,0.44658499996876344,0.48519500001566485,0.5243599999812432,0.5636800000211224,0.6026899999706075,0.6413000000175089,0.6803150000050664,0.7190800000098534,0.7588649999815971,0.7980099999695085,0.8363249999820255,0.8754649999900721,0.9160249999840744,0.9555350000155158,0.9943699999712408,1.0332000000053085,1.2303149999934249,1.2705650000134483,1.311249999969732,1.3513299999758601,1.391490000009071,1.4282799999928102,1.4672649999847636,1.5220550000085495,1.5623199999681674,1.6023399999830872,1.6401949999853969,1.6913599999970756,1.7406199999968521,1.778119999973569,1.8183899999712594,1.8584649999975227,1.899039999989327,1.9413749999948777,1.9815500000258908,2.018114999984391,2.0571249999920838,2.1076950000133365,2.1481650000205263,2.1846350000123493,2.223564999992959,2.2623899999889545,2.3011149999802,2.344059999973979,2.392969999986235,2.438804999983404,2.4756499999784864,2.5168500000145286,2.5574049999704584,2.6002299999818206,2.641029999998864,2.6817949999822304,2.721620000025723,2.762700000021141,2.804070000012871,2.8446700000204146,2.886609999986831,2.9301850000047125,2.9706950000254437,3.0107050000224262,3.051165000011679,3.091710000007879,3.1317050000070594,3.169999999983702]",-0.1484375,0.325520833,1,0,0,3.169645,target,0,0,0,0,1,prac,1,anxiety,past,I was up a height,-0.25,0.25,0.25,-0.25,R_3fO8cllJOtTYDKf,B,2021-03-07_07h51.11.062,experiment,2020.2.6,Win32,60,,,,,,,,,,,,,,,,,,,
,,-0.005208333,-0.005208333,1,0,0,fixation,0.001302083,-0.00390625,1,0,0,text_sentence,0,"[0.29,-0.21]","[-0.29,0.21]","[0.0013020833333333333,0.0013020833333333333,0.0013020833333333333,0.0013020833333333333,0.0013020833333333333,0.0013020833333333333,0.0013020833333333333,0.0013020833333333333,0.0013020833333333333,0.0013020833333333333,0.0013020833333333333,0.00390625,0.015625,0.01953125,0.022135416666666668,0.026041666666666668,0.032552083333333336,0.049479166666666664,0.06380208333333333,0.06380208333333333,0.06380208333333333,0.0625,0.0625,0.0625,0.0625,0.061197916666666664,0.05078125,0.033854166666666664,0.029947916666666668,0.029947916666666668,0.029947916666666668,0.028645833333333332,0.01953125,-0.08723958333333333,-0.20572916666666666,-0.21744791666666666,-0.22265625,-0.22265625,-0.22265625,-0.22265625,-0.22265625,-0.22265625,-0.22526041666666666,-0.24869791666666666,-0.2604166666666667,-0.2630208333333333,-0.2682291666666667,-0.2708333333333333,-0.2708333333333333,-0.2708333333333333,-0.2708333333333333,-0.2708333333333333,-0.26953125,-0.26953125,-0.26953125,-0.26953125,-0.2669270833333333,-0.265625,-0.265625,-0.2760416666666667,-0.2877604166666667,-0.2890625]","[-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.005208333333333333,-0.016927083333333332,-0.024739583333333332,-0.028645833333333332,-0.037760416666666664,-0.0546875,-0.08333333333333333,-0.09765625,-0.09765625,-0.09765625,-0.09765625,-0.09635416666666667,-0.09635416666666667,-0.09635416666666667,-0.09635416666666667,-0.08203125,-0.061197916666666664,-0.057291666666666664,-0.055989583333333336,-0.0546875,-0.0546875,-0.05078125,-0.0013020833333333333,0.09114583333333333,0.11848958333333333,0.12369791666666667,0.12369791666666667,0.12369791666666667,0.12369791666666667,0.12369791666666667,0.12369791666666667,0.12369791666666667,0.14973958333333334,0.16666666666666666,0.17057291666666666,0.171875,0.17578125,0.17578125,0.17838541666666666,0.17838541666666666,0.17838541666666666,0.17838541666666666,0.17447916666666666,0.171875,0.17057291666666666,0.16666666666666666,0.1640625,0.1640625,0.19140625,0.22135416666666666,0.22916666666666666]","[0.00015000003622844815,0.05328500003088266,0.0928249999997206,0.1304000000236556,0.1692449999973178,0.20842500001890585,0.24747500004014,0.28629499999806285,0.32583500002510846,0.3649250000016764,0.4036100000375882,0.4431450000265613,0.48748500004876405,0.5288000000291504,0.5700000000069849,0.6110450000269338,0.6517250000033528,0.6920550000504591,0.7345350000541657,0.7745400000130758,0.8113600000506267,0.8504450000473298,0.9044800000265241,0.9446549999993294,0.9810850000358187,1.020775000040885,1.0717450000229292,1.1133400000398979,1.1554000000469387,1.1954800000530668,1.2354050000431016,1.2761450000107288,1.3186900000437163,1.3601400000043213,1.4014400000451133,1.4421450000372715,1.4826600000378676,1.5223550000227988,1.5592600000090897,1.5984900000039488,1.637395000027027,1.6760950000025332,1.7161800000467338,1.7732550000073388,1.8142300000181422,1.8551200000219978,1.8961250000284053,1.937625000020489,1.9777950000134297,2.0194250000058673,2.059450000000652,2.1070550000295043,2.146535000007134,2.190485000028275,2.231240000051912,2.271869999996852,2.3128450000076555,2.3546300000161864,2.3948350000428036,2.4324450000422075,2.49114500003634,2.532955000002403]",-0.270833333,0.178385417,1,0,0,2.019315,distractor,0,1,1,3,1,prac,4,depress,future,Below the surface will be sadness ,0.25,-0.25,-0.25,0.25,R_3fO8cllJOtTYDKf,B,2021-03-07_07h51.11.062,experiment,2020.2.6,Win32,60,,,,,,,,,,,,,,,,,,,
,,-0.001302083,-0.001302083,1,0,0,fixation,-0.005208333,-0.005208333,1,0,0,text_sentence,0,"[-0.19,-0.19]","[0.19,0.19]","[-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,0.016927083333333332,0.15234375,0.21354166666666666,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.22395833333333334,0.20052083333333334,0.13671875,0.13671875,0.13671875,0.13671875,0.13541666666666666,0.13411458333333334,0.1875,0.2265625,0.2265625,0.2265625,0.2265625,0.22135416666666666,0.20703125,0.19921875,0.19791666666666666]","[-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.020833333333333332,-0.12630208333333334,-0.19270833333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20833333333333334,-0.20703125,-0.14192708333333334,0.20572916666666666,0.23567708333333334,0.25,0.2786458333333333,0.2981770833333333,0.29296875,0.19270833333333334,0.1328125,0.13151041666666666,0.13411458333333334,0.13802083333333334,0.14713541666666666,0.16666666666666666,0.17708333333333334,0.17708333333333334]","[0.0001700000138953328,0.039489999995566905,0.07592000003205612,0.11650500004179776,0.16156500001670793,0.19755500002065673,0.23634000000311062,0.2760349999880418,0.32754000002751127,0.36848500004271045,0.4086100000422448,0.44846500002313405,0.48446500004502013,0.5233400000142865,0.5625700000091456,0.6019100000266917,0.6406950000091456,0.6795750000164844,0.7184750000014901,0.7573050000355579,0.7965500000282191,0.8357650000252761,0.8747150000417605,0.9138050000183284,0.952835000003688,0.9919600000139326,1.0311750000109896,1.0784050000365824,1.1191100000287406,1.1608100000303239,1.200780000013765,1.2372750000213273,1.2764000000315718,1.315230000007432,1.3608150000218302,1.401769999996759,1.4426450000028126,1.4833750000107102,1.5240150000317954,1.5648250000085682,1.6069550000247546,1.6469250000081956,1.6874350000289269,1.7283700000261888,1.7688450000132434,1.8095500000054017,1.8502399999997579,1.8910299999988638,1.9317650000448339,1.9723150000208989,2.0136100000236183,2.0547350000124425]",0.197916667,0.177083333,1,0,0,2.054605,distractor,0,2,2,2,1,prac,3,depress,past,Below the surface was sadness ,-0.25,-0.25,0.25,0.25,R_3fO8cllJOtTYDKf,B,2021-03-07_07h51.11.062,experiment,2020.2.6,Win32,60,,,,,,,,,,,,,,,,,,,
,,-0.001302083,0.00390625,1,0,0,fixation,-0.002604167,-0.002604167,1,0,0,text_sentence,1,"[0.27,0.27]","[-0.27,-0.27]","[-0.0026041666666666665,-0.0026041666666666665,-0.0026041666666666665,-0.0026041666666666665,-0.0026041666666666665,-0.0026041666666666665,-0.0026041666666666665,-0.0026041666666666665,-0.0026041666666666665,-0.005208333333333333,-0.01171875,-0.018229166666666668,-0.01953125,-0.01953125,-0.01953125,-0.01953125,-0.01953125,-0.022135416666666668,-0.026041666666666668,-0.02734375,-0.02734375,-0.02734375,-0.02734375,-0.02734375,-0.02734375,-0.02734375,-0.02734375,-0.02734375,-0.02734375,-0.02734375,-0.02734375,-0.02734375,-0.02734375,-0.026041666666666668,0.11848958333333333,0.16145833333333334,0.16927083333333334,0.16927083333333334,0.16927083333333334,0.16927083333333334,0.16927083333333334,0.16927083333333334,0.16927083333333334,0.2565104166666667,0.2942708333333333,0.3033854166666667,0.3033854166666667,0.3033854166666667,0.2994791666666667,0.2604166666666667,0.24869791666666666,0.24869791666666666,0.25,0.25390625,0.2565104166666667,0.2591145833333333,0.2604166666666667,0.2604166666666667]","[-0.0026041666666666665,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.0078125,-0.009114583333333334,-0.009114583333333334,-0.009114583333333334,-0.009114583333333334,-0.009114583333333334,-0.009114583333333334,-0.0078125,-0.005208333333333333,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,0,0.049479166666666664,0.03515625,0.033854166666666664,0.033854166666666664,0.033854166666666664,0.033854166666666664,0.033854166666666664,0.033854166666666664,0.049479166666666664,0.2864583333333333,0.34765625,0.3567708333333333,0.3567708333333333,0.3567708333333333,0.3385416666666667,0.22135416666666666,0.1953125,0.1953125,0.20963541666666666,0.22786458333333334,0.23567708333333334,0.2421875,0.24348958333333334,0.24479166666666666]","[0.00011500000255182385,0.057994999981019646,0.09914999996544793,0.13907500001369044,0.1787499999627471,0.21489499998278916,0.25393999996595085,0.2930799999739975,0.33218999998643994,0.37179499998455867,0.42573499999707565,0.466565000009723,0.5072449999861419,0.5471699999761768,0.5832449999870732,0.6218799999915063,0.6610050000017509,0.7009700000053272,0.7597149999928661,0.8010849999845959,0.8423699999693781,0.8781999999773689,0.9169249999686144,0.9557299999869429,0.9948749999748543,1.034270000003744,1.091260000015609,1.1327900000032969,1.1715799999656156,1.211829999985639,1.2495749999652617,1.2932849999633618,1.3298799999756739,1.3694549999781884,1.4277700000093319,1.4681799999671057,1.5090249999775551,1.55048999999417,1.5898049999959767,1.629979999968782,1.66988499998115,1.7065500000026077,1.7465899999951944,1.7953149999957532,1.838210000016261,1.878870000015013,1.9183300000149757,1.9550249999738298,1.9947350000147708,2.0456600000034086,2.086169999965932,2.1261199999717064,2.163590000011027,2.212279999977909,2.2529649999924004,2.294164999970235,2.3344649999635294,2.3756399999838322]",0.118489583,0.049479167,1,0,0,1.42767,target,0,3,3,1,1,prac,2,anxiety,future,I will be up a height ,0.25,0.25,-0.25,-0.25,R_3fO8cllJOtTYDKf,B,2021-03-07_07h51.11.062,experiment,2020.2.6,Win32,60,,,,,,,,,,,,,,,,,,,
,,-0.005208333,0.009114583,1,0,0,fixation,-0.005208333,-0.0078125,1,0,0,text_sentence,0,"[0.31,-0.19]","[-0.31,0.19]","[-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.0078125,-0.015625,-0.037760416666666664,-0.08463541666666667,-0.09895833333333333,-0.1015625,-0.1015625,-0.10026041666666667,-0.09635416666666667,-0.09635416666666667,-0.09765625,-0.09895833333333333,-0.09895833333333333,-0.09895833333333333,-0.09895833333333333,-0.09895833333333333,-0.09895833333333333,-0.09895833333333333,-0.10026041666666667,-0.12760416666666666,-0.15234375,-0.18619791666666666,-0.234375,-0.26171875,-0.2747395833333333,-0.2955729166666667,-0.3111979166666667,-0.31640625,-0.31640625,-0.31640625,-0.3151041666666667,-0.3111979166666667,-0.3111979166666667,-0.3111979166666667,-0.3125,-0.3125,-0.3125,-0.3125]","[-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.009114583333333334,-0.016927083333333332,-0.029947916666666668,-0.055989583333333336,-0.08333333333333333,-0.08723958333333333,-0.0859375,-0.061197916666666664,-0.032552083333333336,0.01171875,0.046875,0.05859375,0.059895833333333336,0.059895833333333336,0.059895833333333336,0.059895833333333336,0.059895833333333336,0.059895833333333336,0.059895833333333336,0.05859375,0.032552083333333336,0.020833333333333332,0.02734375,0.07942708333333333,0.16796875,0.17708333333333334,0.16145833333333334,0.14583333333333334,0.14322916666666666,0.14322916666666666,0.15755208333333334,0.16666666666666666,0.17838541666666666,0.1796875,0.17317708333333334,0.17057291666666666,0.16666666666666666,0.16536458333333334,0.16276041666666666]","[0.000265000038780272,0.04841000004671514,0.0844300000462681,0.12367000000085682,0.18245500000193715,0.21864000003552064,0.25732000003336,0.29597500001545995,0.3346200000378303,0.3737150000524707,0.4132350000436418,0.467160000000149,0.5074050000403076,0.54841500002658,0.5887800000491552,0.6296399999991991,0.6702100000111386,0.7119750000420026,0.7540800000424497,0.7946100000408478,0.8345250000129454,0.875060000049416,0.9154100000159815,0.9555450000334531,0.9914700000081211,1.0299650000524707,1.0835550000192598,1.1234300000360236,1.1602000000420958,1.2003050000057556,1.2516750000067987,1.292200000025332,1.3328900000196882,1.3740700000198558,1.415160000033211,1.4557950000162236,1.4966150000109337,1.5368400000152178,1.5771050000330433,1.6173650000127964,1.659395000024233,1.6996800000197254,1.7419700000318699,1.7818450000486337,1.8224950000294484,1.8633050000062212,1.9036900000064634,1.9445550000527874,1.985834999999497]",-0.31640625,0.157552083,1,0,0,1.65917,distractor,0,4,4,5,1,prac,6,neutral,present,He invested a lot in the relationship,0.25,-0.25,-0.25,0.25,R_3fO8cllJOtTYDKf,B,2021-03-07_07h51.11.062,experiment,2020.2.6,Win32,60,,,,,,,,,,,,,,,,,,,
,,0.001302083,0,1,0,0,fixation,0,0,1,0,0,text_sentence,0,"[-0.22,0.28]","[0.22,-0.28]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078125,0.11328125,0.15104166666666666,0.16927083333333334,0.2109375,0.2265625,0.23307291666666666,0.234375,0.23307291666666666,0.23046875,0.22786458333333334,0.2265625,0.2265625]","[0,0,0,0,0,0,0,0,0,0,0,0,-0.0026041666666666665,-0.018229166666666668,-0.11197916666666667,-0.15364583333333334,-0.1796875,-0.2265625,-0.23697916666666666,-0.23828125,-0.23828125,-0.24088541666666666,-0.24479166666666666,-0.24869791666666666,-0.2552083333333333,-0.2578125]","[0.00017499999376013875,0.04590999998617917,0.08224999997764826,0.1211100000073202,0.16201000002911314,0.21357500000158325,0.2556650000042282,0.29190499999094754,0.33046000002650544,0.3692400000290945,0.4082850000122562,0.44696500001009554,0.48665999999502674,0.5317200000281446,0.5726300000096671,0.6134399999864399,0.6539150000317022,0.6943549999850802,0.7350849999929778,0.7756850000005215,0.8162550000124611,0.8567950000287965,0.8983599999919534,0.9392700000316836,0.9806300000054762,1.0216549999895506]",0.2265625,-0.2578125,1,0,0,1.02149,distractor,0,5,5,4,1,prac,5,neutral,present,I like to bury my head in a book,-0.25,0.25,0.25,-0.25,R_3fO8cllJOtTYDKf,B,2021-03-07_07h51.11.062,experiment,2020.2.6,Win32,60,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0,"[-0.19,-0.19]","[0.19,0.19]","[-0.006510416666666667,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.005208333333333333,-0.006510416666666667,-0.006510416666666667,-0.006510416666666667,-0.006510416666666667,-0.00390625,0.015625,0.049479166666666664,0.08723958333333333,0.12630208333333334,0.15885416666666666,0.16536458333333334,0.16536458333333334,0.20572916666666666,0.21875,0.21875,0.21875,0.21614583333333334,0.21223958333333334,0.203125,0.19010416666666666,0.18229166666666666,0.16536458333333334,0.15364583333333334,0.14322916666666666,0.1328125,0.12239583333333333,0.12239583333333333,0.12890625,0.1328125,0.13411458333333334,0.13411458333333334,0.14583333333333334,0.14713541666666666,0.14713541666666666,0.1484375,0.14973958333333334,0.14973958333333334,0.14973958333333334,0.14973958333333334,0.1484375,0.1484375,0.1484375,0.15625,0.16796875,0.16927083333333334,0.17057291666666666,0.17057291666666666,0.17057291666666666,0.17057291666666666,0.17057291666666666,0.17057291666666666,0.16927083333333334,0.16927083333333334]","[-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.0078125,-0.009114583333333334,-0.009114583333333334,-0.010416666666666666,-0.010416666666666666,-0.005208333333333333,-0.0013020833333333333,-0.0013020833333333333,-0.0013020833333333333,-0.0013020833333333333,-0.005208333333333333,-0.022135416666666668,-0.057291666666666664,-0.11197916666666667,-0.171875,-0.1875,-0.19010416666666666,-0.2643229166666667,-0.2864583333333333,-0.2864583333333333,-0.2838541666666667,-0.2760416666666667,-0.2591145833333333,-0.22916666666666666,-0.17838541666666666,-0.14973958333333334,-0.09244791666666667,-0.05859375,-0.01953125,0.028645833333333332,0.12239583333333333,0.15234375,0.17317708333333334,0.1796875,0.1796875,0.17317708333333334,0.15364583333333334,0.15104166666666666,0.15104166666666666,0.15625,0.16015625,0.16015625,0.15885416666666666,0.15364583333333334,0.15234375,0.15234375,0.15234375,0.16015625,0.17057291666666666,0.171875,0.171875,0.171875,0.17057291666666666,0.17057291666666666,0.17057291666666666,0.16796875,0.16796875,0.16796875]","[0.00014000001829117537,0.03966499998932704,0.08072999998694286,0.12009000004036352,0.15597500000149012,0.19534000003477558,0.24978499999269843,0.286690000037197,0.3323250000248663,0.36929000000236556,0.416945000004489,0.45711000001756474,0.4933300000266172,0.5326150000328198,0.5842249999986961,0.6267750000115484,0.6668599999975413,0.7076100000413135,0.7476299999980256,0.7883950000395998,0.8293350000167266,0.8695650000008754,0.910135000012815,0.949640000006184,0.9865850000060163,1.0348150000208989,1.0758500000229105,1.1163599999854341,1.1563650000025518,1.1975950000341982,1.2387950000120327,1.2794149999972433,1.319870000006631,1.3602950000204146,1.4015950000029989,1.442220000026282,1.4831450000056066,1.5236600000062026,1.5639850000152364,1.6059900000109337,1.6481650000205263,1.6882150000310503,1.727729999984149,1.765415000030771,1.8199050000403076,1.8600399999995716,1.8978450000286102,1.9532650000182912,1.9935399999958463,2.03369000001112,2.0704099999857135,2.110485000011977,2.170205000031274,2.2103750000242144,2.2521249999990687,2.2913750000298023,2.3295149999903515,2.386029999994207,2.4259750000201166,2.4640849999850616,2.521050000039395,2.56115000002319]",0.1484375,0.15625,1,0,0,1.76532,distractor,,,,,,2,19,depression,past,I was sucked into a black hole ,-0.25,-0.25,0.25,0.25,R_3fO8cllJOtTYDKf,B,2021-03-07_07h51.11.062,experiment,2020.2.6,Win32,60,space,3.32429,-0.006510417,-0.006510417,1,0,0,fixation,-0.006510417,-0.0078125,1,0,0,text_sentence,0,0,0,18,1
,,,,,,,,,,,,,,0,"[0.33999999999999997,-0.16]","[-0.33999999999999997,0.16]","[0,0,0,0,0,0,0,0,0,0,0.00390625,0.01171875,0.013020833333333334,0.006510416666666667,-0.01171875,-0.018229166666666668,-0.018229166666666668,-0.018229166666666668,-0.018229166666666668,-0.018229166666666668,-0.029947916666666668,-0.24869791666666666,-0.3098958333333333,-0.3190104166666667,-0.3190104166666667,-0.3203125,-0.3216145833333333,-0.3229166666666667,-0.3255208333333333,-0.3307291666666667]","[-0.009114583333333334,-0.009114583333333334,-0.009114583333333334,-0.009114583333333334,-0.009114583333333334,-0.009114583333333334,-0.009114583333333334,-0.009114583333333334,-0.009114583333333334,-0.005208333333333333,0.0078125,0.024739583333333332,0.02734375,0.026041666666666668,0.024739583333333332,0.028645833333333332,0.028645833333333332,0.028645833333333332,0.028645833333333332,0.028645833333333332,0.03515625,0.15364583333333334,0.18489583333333334,0.19270833333333334,0.19661458333333334,0.19921875,0.19921875,0.19010416666666666,0.18098958333333334,0.16666666666666666]","[0.00017499999376013875,0.039515000011306256,0.07620499999029562,0.13320999999996275,0.16925500001525506,0.2080149999819696,0.26987999997800216,0.31067999999504536,0.3474500000011176,0.3876450000097975,0.4352799999760464,0.47583499999018386,0.5159700000076555,0.556380000023637,0.5975849999813363,0.6382350000203587,0.6795200000051409,0.7199849999742582,0.7597850000020117,0.7963599999784492,0.8355899999733083,0.8858500000205822,0.9264400000101887,0.9673600000096485,1.0084550000028685,1.0492150000063702,1.0895199999795295,1.1303099999786355,1.1704499999759719,1.2121299999998882]",-0.330729167,0.166666667,1,0,0,1.21198,distractor,,,,,,2,32,depression,future,I would be down in the dumps ,0.25,-0.25,-0.25,0.25,R_3fO8cllJOtTYDKf,B,2021-03-07_07h51.11.062,experiment,2020.2.6,Win32,60,,,-0.001302083,-0.006510417,1,0,0,fixation,0,-0.009114583,1,0,0,text_sentence,0,1,1,31,1
,,,,,,,,,,,,,,1,"[0.3,0.3]","[-0.3,-0.3]","[-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.00390625,-0.010416666666666666,-0.08723958333333333,-0.23177083333333334,-0.2552083333333333,-0.2526041666666667,-0.2526041666666667,-0.2526041666666667,-0.2526041666666667,-0.2526041666666667,-0.24479166666666666,-0.07421875,0.0026041666666666665,0.024739583333333332,0.024739583333333332,0.024739583333333332,0.024739583333333332,0.024739583333333332,0.024739583333333332,0.10546875,0.25390625,0.26953125,0.26953125,0.26953125,0.26953125,0.2682291666666667,0.2682291666666667,0.2682291666666667,0.2682291666666667,0.2682291666666667,0.2682291666666667,0.2682291666666667,0.2682291666666667,0.2682291666666667,0.2734375,0.2864583333333333,0.2877604166666667]","[0.0013020833333333333,0.0013020833333333333,0.0013020833333333333,0.0013020833333333333,0.0013020833333333333,0.0013020833333333333,0.0013020833333333333,0.010416666666666666,0.0546875,0.08854166666666667,0.10807291666666667,0.10807291666666667,0.10807291666666667,0.10807291666666667,0.10807291666666667,0.11197916666666667,0.19921875,0.20963541666666666,0.20963541666666666,0.20963541666666666,0.20963541666666666,0.20963541666666666,0.20963541666666666,0.20963541666666666,0.265625,0.3203125,0.31640625,0.3151041666666667,0.3111979166666667,0.3098958333333333,0.30859375,0.30859375,0.3072916666666667,0.3072916666666667,0.3072916666666667,0.3072916666666667,0.3072916666666667,0.3072916666666667,0.3072916666666667,0.3072916666666667,0.3033854166666667,0.3020833333333333]","[0.0001799999736249447,0.03944500000216067,0.07699499995214865,0.13240499998209998,0.16881999996257946,0.2080199999618344,0.2669400000013411,0.30734999995911494,0.3483699999633245,0.3887899999972433,0.4290599999949336,0.46885499998461455,0.5090749999508262,0.5458899999503046,0.5846899999887682,0.6242199999978766,0.6843099999823608,0.7251649999525398,0.7651399999740534,0.8049250000040047,0.8416049999650568,0.8805350000038743,0.9197849999764003,0.958844999957364,0.998444999975618,1.0517649999819696,1.0920599999953993,1.1328949999879114,1.173934999969788,1.2154999999911524,1.257984999974724,1.2972099999897182,1.335144999960903,1.3852549999719486,1.4250499999616295,1.461414999968838,1.5019650000031106,1.541434999962803,1.584065000002738,1.6236400000052527,1.6693699999595992,1.710419999959413]",0.268229167,0.30859375,1,0,0,1.257825,target,,,,,,2,14,anxiety,future,I would be struck down by fear ,0.25,0.25,-0.25,-0.25,R_3fO8cllJOtTYDKf,B,2021-03-07_07h51.11.062,experiment,2020.2.6,Win32,60,,,-0.00390625,0.00390625,1,0,0,fixation,-0.00390625,0.001302083,1,0,0,text_sentence,0,2,2,13,1
